conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.76E+18,Thu Feb 15 14:45:30 +0000 2024,7,Caleg Sistem Paylater Yang Penting DP Dulu... Hehehehe #Pilpres2024 #Pemilu2024 https://t.co/bhA6NGcwHS,1.76E+18,https://pbs.twimg.com/media/GGYrc6ubYAAJa8w.jpg,,in,"DKI Jakarta, Indonesia",2,2,2,https://x.com/AchmadAnnama/status/1758140483254325518,119608068,AchmadAnnama
1.76E+18,Thu Feb 15 14:51:22 +0000 2024,94,Anies menegaskan misi yang besar itu ialah membangun demokrasi di Indonesia yang menjunjung tinggi etika dan adab. Serta demokrasi yang memberikan ruang terhormat bagi gagasan ide dan dialog. #aniesbaswedan #Pemilu2024 #Pilpres2024 Berita selengkapnya baca https://t.co/aXX6VieuPI,1.76E+18,https://pbs.twimg.com/ext_tw_video_thumb/1758141905412739072/pu/img/L_Z9uNsz7rm5Iw12.jpg,,in,"Jakarta, Indonesia",1,5,23,https://x.com/republikaonline/status/1758141957409542488,22126902,republikaonline
1.76E+18,Thu Feb 15 12:00:02 +0000 2024,0,Link dan cara cek real count pemilu 2024 resmi KPU. #QuickCount #Pemilu2024 #Pilpres2024 https://t.co/MeRIwWTCIZ,1.76E+18,https://pbs.twimg.com/amplify_video_thumb/1758034622477398017/img/SUhLvaByzGeJK4-k.jpg,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/medcom_id/status/1758098842757534126,9.03E+17,medcom_id
1.76E+18,Thu Feb 15 13:00:02 +0000 2024,0,Investasinya selama ini gimana nih Pak Hary Tanoe? #capres2024 #pilpres2024 #pemilu2024 #infografis #pinterpolitik #politikindonesia #beritapolitik https://t.co/cd7QHY4CHb,1.76E+18,https://pbs.twimg.com/media/GGXRfTVakAAzrXr.jpg,,in,"Jakarta, Indonesia",0,1,0,https://x.com/pinterpolitik/status/1758113941216243730,7.99E+17,pinterpolitik
1.76E+18,Thu Feb 15 13:00:01 +0000 2024,0,KPU sebut 668 TPS berpotensi melakukan pemungutan suara susulan. #Pemilu2024 #Pilpres2024 #KPU https://t.co/HAEU2aZyyW,1.76E+18,https://pbs.twimg.com/amplify_video_thumb/1758038600976109568/img/WNt0GZ911Ke86_wg.jpg,,in,"Jakarta Capital Region, Indone",0,0,1,https://x.com/medcom_id/status/1758113936627376158,9.03E+17,medcom_id
1.76E+18,Thu Feb 15 13:05:00 +0000 2024,4,Anies Konsisten di Gerakan Perubahan Ganjar Pertanyakan Hasil Quick Count &lt; #Pilpres2024 #AniesBaswedan #PrabowoSubianto #GanjarPranowo #JernihMemilih https://t.co/1AVqMcl4W0,1.76E+18,https://pbs.twimg.com/media/GGYRXbDWsAAjbtO.jpg,,in,Jakarta,0,1,1,https://x.com/kompascom/status/1758115190606864812,23343960,kompascom
1.76E+18,Thu Feb 15 13:09:43 +0000 2024,1,Respons Ganjar soal Hasil Quick Count: Suara PDIP Masih Tinggi https://t.co/k9osskvimu #PemiluSerentak2024 #GanjarMahfud2024 #QuickCount #PDIPerjuangan #Pilpres2024 https://t.co/XDi5aH84e3,1.76E+18,https://pbs.twimg.com/media/GGYVh5-agAABsLV.jpg,,in,Jakarta Pusat,0,0,1,https://x.com/officialntv_/status/1758116379654565969,1.47E+18,officialntv_
1.76E+18,Thu Feb 15 09:00:02 +0000 2024,0,Menurut kalian faktor mana nih yang buat Prabowo-Gibran bisa menang? Share pendapat kalian di kolom komentar ya! #pilpres2024 #prabowogibran #faktor #infografis #pinterpolitik #politikindonesia #beritapolitik https://t.co/0JweInoQU4,1.76E+18,https://pbs.twimg.com/media/GGXZ6bZbIAAGaSl.jpg,,in,"Jakarta, Indonesia",0,0,1,https://x.com/pinterpolitik/status/1758053543401934903,7.99E+17,pinterpolitik
1.76E+18,Thu Feb 15 05:24:41 +0000 2024,6,CEK FAKTA! Klik link https://t.co/S6tdYN1YEf untuk cek faktanya tentang informasi yang tersaji yuk! #cekfakta #koalisicekfakta #pemilu2024 #lawanhoakspemilu #pilpres2024 #kawalpemilu #AMSI #AJI #MAFINDO #aniesmuhaimin #prabowogibran #ganjarmahfud #kawaltps #antihoax https://t.co/E7G4P2pTYR,1.76E+18,https://pbs.twimg.com/media/GGWrC5lbwAAsIl8.jpg,,in,,0,0,8,https://x.com/cekfaktacom/status/1757999347860639957,1.08E+18,cekfaktacom
1.76E+18,Thu Feb 15 10:09:37 +0000 2024,1,Anjay mantan Bupati Pati 2 periode suaranya menjura di Jateng III...ya saya tahu adik beliau (Bu Tatik) cuan nya unlimited. Yg di wilayah Raci Juwana paham lah ya anaknya punya Lamborgini. #Pilpres2024 https://t.co/H8PywtRaZB,1.76E+18,https://pbs.twimg.com/media/GGXsTtgakAA9WAq.jpg,,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/ellandaroma/status/1758071056202645527,8.90E+17,ellandaroma
1.76E+18,Thu Feb 15 23:44:00 +0000 2024,2,Apakah kalian sepakat bahwa kritikan ke Jokowi justru jadi poin kekalahan Ganjar? Soalnya irisan pemilih Ganjar-PDIP dan Jokowi cenderung sama. Share pendapat kalian di kolomÂ komentarÂ ya! #ganjarmahfud #ganjarpranowo #kritik #jokowi #pdip #pilpres2024 #ahok #infografis https://t.co/QZbVFWzkpv,1.76E+18,https://pbs.twimg.com/media/GGamA3ha8AABRHJ.jpg,,in,"Jakarta, Indonesia",0,1,0,https://x.com/pinterpolitik/status/1758275999773688298,7.99E+17,pinterpolitik
1.76E+18,Thu Feb 15 12:54:00 +0000 2024,0,Sempat Bikin Khawatir Pemilu 2024 Ternyata Malah Bawa Berkah untuk Pariwisata dan Ekonomi KreatifÂ Indonesia https://t.co/K2Jzi2ctvQ #PemiluSerentak2024 #Pilpres2024 #Pariwisata #Ekonomi #nusantaratv #NTVNews https://t.co/xqFcaZvyDQ,1.76E+18,https://pbs.twimg.com/media/GGYR68Qb0AA9_EE.jpg,,in,Jakarta Pusat,0,0,0,https://x.com/officialntv_/status/1758112421925802039,1.47E+18,officialntv_
1.76E+18,Thu Feb 15 15:00:01 +0000 2024,3,In an effort to attract voters to exercise their right to vote in the 2024 Election Polling Station (TPS) 05 in Banjar Sugihan Tandes Subdistrict Surabaya East Java adopted a Japanese theme. Are you curious #SEAtizens? Watch the video! #SEAToday #Pemilu2024 #Pilpres2024 https://t.co/I47SwOQx8b,1.76E+18,https://pbs.twimg.com/ext_tw_video_thumb/1758066065744203776/pu/img/aFxWRpPUWWS30R5W.jpg,,en,Indonesia,0,0,0,https://x.com/seatodaynews/status/1758144138195947935,1.31E+18,seatodaynews
1.76E+18,Thu Feb 15 05:29:57 +0000 2024,1,CEK FAKTA! Klik link https://t.co/OrAroGRjRV untuk cek faktanya tentang informasi yang tersaji yuk! #cekfakta #koalisicekfakta #pemilu2024 #lawanhoakspemilu #pilpres2024 #kawalpemilu #AMSI #AJI #MAFINDO #aniesmuhaimin #prabowogibran #ganjarmahfud #kawaltps #antihoax https://t.co/0c5nLSmvjU,1.76E+18,https://pbs.twimg.com/media/GGWsL49a0AAGoOW.jpg,,in,,0,0,4,https://x.com/cekfaktacom/status/1758000676154867828,1.08E+18,cekfaktacom
1.76E+18,Thu Feb 15 05:23:17 +0000 2024,2,Klik link https://t.co/FuoJASmnXP untuk cek faktanya tentang informasi yang tersaji yuk! #cekfakta #koalisicekfakta #pemilu2024 #lawanhoakspemilu #pilpres2024 #kawalpemilu #AMSI #AJI #MAFINDO #aniesmuhaimin #prabowogibran #ganjarmahfud #kawaltps #antihoax https://t.co/D95SuYHWtA,1.76E+18,https://pbs.twimg.com/media/GGWqqKaa8AA4-HD.jpg,,in,,0,0,2,https://x.com/cekfaktacom/status/1757998998403899543,1.08E+18,cekfaktacom
1.76E+18,Thu Feb 15 08:45:39 +0000 2024,0,Prabowo-Gibran Menang Versi Quick Count GEMPITA Gelar Acara Syukuran https://t.co/EBJAgos49S #Pilpres2024 https://t.co/Xe0Fmi4a2P,1.76E+18,https://pbs.twimg.com/media/GGXZFQ5agAAucvQ.jpg,,in,Indonesia,0,0,0,https://x.com/jpnncom/status/1758049922367266870,79130206,jpnncom
1.76E+18,Thu Feb 15 23:15:12 +0000 2024,2,1 putaran itu gak kaget kok dengan dinamikan politik yang terjadi selama masa kampanye. Salah satu asas pemilu itu adil. Keberpihakan instansi pemerintah aparat kades pejabat itu sudah menciderai demokrasi. #Pilpres2024,1.76E+18,,,in,Indonesia,0,15,2,https://x.com/yudanteee/status/1758268753979347301,4765293038,yudanteee
1.76E+18,Thu Feb 15 11:57:57 +0000 2024,0,Nah... â€ï¸ #SiRekap #Pemilu2024 #Pilpres2024 #PemiluSerentak2024 #PemiluDamai2024 #Indonesia #NKRI,1.76E+18,,,und,"Jakarta, Indonesia",0,0,0,https://x.com/Adhi_Faiz/status/1758098316855009380,131439573,Adhi_Faiz
1.76E+18,Thu Feb 15 16:09:04 +0000 2024,2,Disini kita bukan buzzer Prabowo Melainkan hnya melakukan apa yg harus dilakukan terhadap Ganjar Pranowo di Pilpres 2024 Stelah dia berhasil mengubur mimpi anak2 Timnas Indonesia U20 tampil di Piala Dunia 2023. Kini kita berhasil mengubur mimpinya sebagai Presiden. #Pilpres2024 https://t.co/pnMHTMjC1e,1.76E+18,https://pbs.twimg.com/media/GGY-lEsbMAAk9KK.jpg,,in,Indonesia ,0,1,1,https://x.com/Titipan_Mafia/status/1758161514257883430,1.47E+18,Titipan_Mafia
1.76E+18,Thu Feb 15 10:54:18 +0000 2024,0,Hehehe... ï¸ #Pemilu2024 #Pilpres2024 #PemiluSerentak2024 #PemiluDamai2024 #Indonesia #NKRI,1.76E+18,,,tl,"Jakarta, Indonesia",0,0,0,https://x.com/Adhi_Faiz/status/1758082298556338517,131439573,Adhi_Faiz
