conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.77E+18,Wed Mar 13 05:08:08 +0000 2024,0,Prabowo-Gibran memimpin dengan perolehan suara yang mengesankan menandakan dukungan yang kuat dari rakyat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/oHN5pNosVx,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767779581568958465/pu/img/fFRQJkeYRCEboQP7.jpg,,in,,0,0,0,https://x.com/RElnanda10837/status/1767779654902169746,1.72E+18,RElnanda10837
1.77E+18,Wed Mar 13 05:07:49 +0000 2024,0,Prabowo-Gibran semakin kuat di puncak perolehan suara. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/HfZ86wqvXs,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767779530863968256/pu/img/MwzghBitIBy1Hudj.jpg,,in,"Kota Manado, Sulawesi Utara",0,0,0,https://x.com/tiaraacantikka/status/1767779575029985366,1.72E+18,tiaraacantikka
1.77E+18,Wed Mar 13 05:07:48 +0000 2024,0,Prabowo-Gibran unggul dengan perolehan suara yang menggemparkan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/TyGXMTH26s,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767779498148454400/pu/img/uE0EYkAZ4HoeMSnq.jpg,,in,"Setia Budi, Indonesia",0,0,0,https://x.com/zasiarenia/status/1767779571913589195,1.71E+18,zasiarenia
1.77E+18,Wed Mar 13 05:07:27 +0000 2024,1,Prabowo-Gibran terus menunjukkan keunggulan dalam perolehan suara. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/zpyMAGQoEo,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767779412853035008/pu/img/KjXqwTQOhN92fNHN.jpg,,in,"Tambora, Indonesia",0,0,0,https://x.com/Arunamatatas/status/1767779483787079788,1.70E+18,Arunamatatas
1.77E+18,Wed Mar 13 05:07:19 +0000 2024,0,Suara rakyat memberikan kepercayaan pada Prabowo-Gibran dengan perolehan suara yang mengesankan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/nj2C9OXJiL,1.77E+18,https://pbs.twimg.com/media/GIhqCOfaYAAWUrm.jpg,,in,"Gambir, Indonesia",0,0,0,https://x.com/GitaCarmen35/status/1767779449704169694,1.70E+18,GitaCarmen35
1.77E+18,Wed Mar 13 05:07:06 +0000 2024,0,Perolehan suara yang mengesankan bagi Prabowo-Gibran adalah cerminan dari aspirasi dan harapan masyarakat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/KTHzOWU6rb,1.77E+18,https://pbs.twimg.com/media/GIhp_SObgAA5lbu.jpg,,in,"Kepulauan Mentawai, Sumatera B",0,0,0,https://x.com/HarixeSihombing/status/1767779397682286685,1.74E+18,HarixeSihombing
1.77E+18,Wed Mar 13 05:06:35 +0000 2024,0,Popularitas Prabowo-Gibran terbukti dengan melibas lawan-lawannya dalam perolehan suara terbaru. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/73OYuKqkvJ,1.77E+18,https://pbs.twimg.com/media/GIhp3ifaAAAYxbr.jpg,,in,"Bali, Indonesia",0,0,0,https://x.com/MSchilvi_/status/1767779267147124962,1.72E+18,MSchilvi_
1.77E+18,Wed Mar 13 05:06:22 +0000 2024,0,Popularitas Prabowo-Gibran semakin meningkat dengan perolehan suara yang fantastis. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/TtLCv4bvja,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767779159802318848/pu/img/uW36dPrxJSpt3PY9.jpg,,in,"Kota Yogyakarta, Yogyakarta",0,0,0,https://x.com/URismi5433/status/1767779209718763869,1.72E+18,URismi5433
1.77E+18,Wed Mar 13 05:06:05 +0000 2024,0,Perolehan suara Prabowo-Gibran mencerminkan kepercayaan yang tinggi dari rakyat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/WdzXlIb6UW,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767779108996694016/pu/img/iwjavIRkjfBFN_Um.jpg,,in,Magelang,0,0,0,https://x.com/RinaxcPrasetya/status/1767779142236610662,1.75E+18,RinaxcPrasetya
1.77E+18,Wed Mar 13 05:06:00 +0000 2024,0,Kepercayaan masyarakat pada Prabowo-Gibran terlihat dari perolehan suara yang tinggi. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/JgRZUbFOcW,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767779072401362944/pu/img/cWgG2PDrkNWJqgRk.jpg,,in,Surabaya,0,0,0,https://x.com/JBuharjery/status/1767779120828895284,1.74E+18,JBuharjery
1.77E+18,Wed Mar 13 05:05:49 +0000 2024,0,Kabar baik datang untuk Prabowo-Gibran dengan perolehan suara yang semakin menguntungkan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/5h1rfAgido,1.77E+18,https://pbs.twimg.com/media/GIhpsnVbsAAUYTh.jpg,,in,Pangandaran,0,0,0,https://x.com/GaduhujOktavian/status/1767779072078459051,1.75E+18,GaduhujOktavian
1.77E+18,Wed Mar 13 05:05:44 +0000 2024,0,Prabowo-Gibran memimpin dengan perolehan suara yang menakjubkan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/YJYCuwUaTn,1.77E+18,https://pbs.twimg.com/media/GIhprH3agAA1K6M.jpg,,in,"Padang Selatan, Indonesia",0,0,0,https://x.com/salwa1835047807/status/1767779051455070404,1.71E+18,salwa1835047807
1.77E+18,Wed Mar 13 05:05:30 +0000 2024,0,Perolehan suara yang gemilang bagi Prabowo-Gibran menunjukkan bahwa masyarakat telah memilih dengan penuh keyakinan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/fYCQ13C9h6,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767778954654736384/pu/img/FzLlPw9t4oJtJgbb.jpg,,in,"Mesuji, Indonesia",0,0,0,https://x.com/MutiaiuPradana/status/1767778993053507967,1.74E+18,MutiaiuPradana
1.77E+18,Wed Mar 13 05:05:14 +0000 2024,0,Prestasi Prabowo-Gibran dalam perolehan suara tidak bisa dipandang sebelah mata. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/YkPQBqfEVd,1.77E+18,https://pbs.twimg.com/media/GIhpj4IbMAAYh8Z.jpg,,in,"Gunung Putri, Indonesia",0,0,0,https://x.com/BaharBhagi1/status/1767778927844708839,1.70E+18,BaharBhagi1
1.77E+18,Wed Mar 13 05:05:13 +0000 2024,0,#temanpemilih berikut ini adalah Rekapitulasi dan Penetapan Hasil Perolehan Suara Pemilu 2024 untuk Pemilihan DPD RI tingkat Provinsi Jawa Tengah. https://t.co/Ji6TVeHpHV #kpumelayani #pemilu2024 #ppstrengguli https://t.co/bbQH6d2b3e,1.77E+18,https://pbs.twimg.com/media/GIhphFTacAA553c.jpg,,in,,0,0,0,https://x.com/ppstrengguli/status/1767778922635407365,1.62E+18,ppstrengguli
1.77E+18,Wed Mar 13 05:05:12 +0000 2024,0,Perolehan suara yang mencerminkan kepercayaan yang besar bagi Prabowo-Gibran adalah dorongan kuat untuk mewujudkan perubahan yang diinginkan oleh masyarakat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/qmckmBvA9D,1.77E+18,https://pbs.twimg.com/media/GIhpjGaaoAAXITf.jpg,,in,Siak,0,0,0,https://x.com/CandrakantaixAr/status/1767778917182759023,1.74E+18,CandrakantaixAr
1.77E+18,Wed Mar 13 05:03:50 +0000 2024,0,Dukungan besar dari masyarakat terlihat dari perolehan suara Prabowo-Gibran. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/JuM1cPGWCj,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767778503217610752/pu/img/QK7jxOfwIIAWJZYX.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/nanda_nauv26/status/1767778575326031981,1.70E+18,nanda_nauv26
1.77E+18,Wed Mar 13 05:03:37 +0000 2024,0,Keberhasilan Prabowo-Gibran tercermin dalam perolehan suara yang mencerminkan dukungan yang kuat dari rakyat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/oLc3IRIhsK,1.77E+18,https://pbs.twimg.com/media/GIhpMJeboAAjIme.jpg,,in,"Gambir, Indonesia",0,0,0,https://x.com/axelrama356/status/1767778518761624005,1.71E+18,axelrama356
1.77E+18,Wed Mar 13 05:03:19 +0000 2024,0,Aspirasi dan harapan masyarakat tercermin dalam perolehan suara Prabowo-Gibran. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/e3c8tNbdy2,1.77E+18,https://pbs.twimg.com/media/GIhpHmzbMAEY3hb.jpg,,in,Pesawaran,0,0,0,https://x.com/AdeumHardiansya/status/1767778442232418447,1.74E+18,AdeumHardiansya
1.77E+18,Wed Mar 13 05:03:18 +0000 2024,0,#temanpemilih berikut ini adalah Rekapitulasi dan Penetapan Hasil Perolehan Suara Pemilu 2024 untuk Pemilihan Presiden dan Wakil Presiden tingkat Provinsi Jawa Tengah. https://t.co/Ji6TVeHpHV #kpumelayani #pemilu2024 #ppstrengguli https://t.co/DajzLh561N,1.77E+18,https://pbs.twimg.com/media/GIhpEdCa8AAUnFA.jpg,,in,,0,0,0,https://x.com/ppstrengguli/status/1767778438432297202,1.62E+18,ppstrengguli
1.77E+18,Wed Mar 13 05:03:12 +0000 2024,0,Kemenangan Prabowo-Gibran tercermin dalam perolehan suara yang mengesankan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/pyjg3sZ7m3,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767778373747810304/pu/img/LgJ6Fc_OrU-3hSSe.jpg,,in,"Makassar, Indonesia",0,1,0,https://x.com/sabrinareva61/status/1767778413392343313,1.70E+18,sabrinareva61
1.77E+18,Wed Mar 13 05:02:49 +0000 2024,0,Perolehan suara mencerminkan kepercayaan masyarakat pada Prabowo-Gibran. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/5ORIytrKwG,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767778224837382144/pu/img/M0zaGnapKwDOkrHP.jpg,,in,Riau,0,0,0,https://x.com/HarsanahrMardhi/status/1767778318483693847,1.74E+18,HarsanahrMardhi
1.77E+18,Wed Mar 13 05:02:28 +0000 2024,2,Prabowo-Gibran memimpin dengan perolehan suara 82%. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/3xqBHquygj,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767778195930296320/pu/img/XMxVVHDtpaJLP8KW.jpg,,in,"Karangasem, Indonesia",0,0,0,https://x.com/parbiansyahh/status/1767778228708745592,1.67E+18,parbiansyahh
1.77E+18,Wed Mar 13 05:02:26 +0000 2024,0,Prabowo-Gibran memimpin dengan perolehan suara yang menggemparkan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/yJO2umX5BR,1.77E+18,https://pbs.twimg.com/media/GIho6pDbQAAsFi8.jpg,,in,"Legok, Indonesia",0,0,0,https://x.com/OmmaRidho15785/status/1767778220290834477,1.67E+18,OmmaRidho15785
1.77E+18,Wed Mar 13 05:01:25 +0000 2024,0,Prabowo-Gibran mendapat kepercayaan rakyat dengan perolehan suara yang fantastis. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/HymnSO5YKu,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767777896373108736/pu/img/E37CFSEZ-_4FKLPv.jpg,,in,Banten,0,0,0,https://x.com/DennisMata89678/status/1767777966866710749,1.72E+18,DennisMata89678
1.77E+18,Wed Mar 13 05:01:19 +0000 2024,0,Suara rakyat memberikan kepercayaan pada Prabowo-Gibran dengan perolehan suara yang mengesankan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/NV4OymbGiQ,1.77E+18,https://pbs.twimg.com/media/GIhoqfCbsAAFpQi.jpg,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/BCakraweda66869/status/1767777942229377336,1.72E+18,BCakraweda66869
1.77E+18,Wed Mar 13 05:01:18 +0000 2024,0,Prabowo-Gibran memimpin dengan perolehan suara yang mengesankan menandakan dukungan yang kuat dari rakyat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/rljaU0RUPj,1.77E+18,https://pbs.twimg.com/media/GIhoqI7boAAYMZc.jpg,,in,"Purwokerto Timur, Indonesia",0,0,0,https://x.com/rosalina1090076/status/1767777936189595760,1.71E+18,rosalina1090076
1.77E+18,Wed Mar 13 05:01:03 +0000 2024,0,Perolehan suara Prabowo-Gibran masih stabil menurut KPU. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/XzHMjuPmao,1.77E+18,https://pbs.twimg.com/media/GIhom-2aoAAgBdc.jpg,,in,"Pamekasan, Indonesia",0,0,0,https://x.com/andhikakurrr/status/1767777875036660060,1.67E+18,andhikakurrr
1.77E+18,Wed Mar 13 05:00:55 +0000 2024,0,Prabowo-Gibran mendapat kepercayaan penuh dari rakyat dengan perolehan suara yang fantastis. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/De13yZ2d10,1.77E+18,https://pbs.twimg.com/media/GIhokkxaIAAyBI0.jpg,,in,"Karanganyar, Indonesia",0,0,0,https://x.com/sisilsila5363/status/1767777840588853663,1.71E+18,sisilsila5363
1.77E+18,Wed Mar 13 05:00:16 +0000 2024,0,Pleno KIP Selesai Berikut Perolehan Suara Caleg DPD Dapil Aceh https://t.co/OwcbwLcMsG,1.77E+18,,,in,Aceh,0,0,0,https://x.com/RmolAceh/status/1767777677220725014,1.38E+18,RmolAceh
1.77E+18,Wed Mar 13 05:00:11 +0000 2024,0,Suara rakyat memberikan kepercayaan kepada Prabowo-Gibran dengan perolehan suara yang fantastis. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/TTtutDgz1R,1.77E+18,https://pbs.twimg.com/media/GIhoZ1SbcAAyeKl.jpg,,in,"Jatiasih, Indonesia",0,0,0,https://x.com/SightS86205/status/1767777656089825348,1.69E+18,SightS86205
1.77E+18,Wed Mar 13 05:00:01 +0000 2024,14,Berbagai kecurangan Pemilu 2024 memenuhi aspek hak angket. Lonjakan perolehan suara PSI menjadi sorotan. #MajalahTempo https://t.co/8y1jnKJ99y,1.77E+18,,,in,,0,0,5,https://x.com/temponewsroom/status/1767777614348034340,88352716,temponewsroom
1.77E+18,Wed Mar 13 04:59:49 +0000 2024,1,Prabowo-Gibran unggul dalam perolehan suara menurut survei terbaru. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/cJ6NhFMfYX,1.77E+18,https://pbs.twimg.com/media/GIhoU5la8AAaOGL.jpg,,in,"Gambir, Indonesia",0,0,0,https://x.com/ariskarahmaw1/status/1767777565048201309,1.66E+18,ariskarahmaw1
1.77E+18,Wed Mar 13 04:59:41 +0000 2024,0,Masyarakat percaya pada Prabowo-Gibran perolehan suara mencerminkan kepercayaan itu. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/3ZPBWqrhvJ,1.77E+18,https://pbs.twimg.com/media/GIhoSaOa0AAxGQC.jpg,,in,Sanggau,0,0,0,https://x.com/PanjiczSusanti/status/1767777527932850580,1.74E+18,PanjiczSusanti
1.77E+18,Wed Mar 13 04:59:33 +0000 2024,0,Aspirasi dan harapan masyarakat tercermin dalam perolehan suara Prabowo-Gibran. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/2tVpwXiWN5,1.77E+18,https://pbs.twimg.com/media/GIhoQU_aAAAeVOb.jpg,,in,"Bandung, Indonesia",0,0,0,https://x.com/GerrySalut27615/status/1767777494915326240,1.74E+18,GerrySalut27615
1.77E+18,Wed Mar 13 04:59:24 +0000 2024,0,Prabowo-Gibran unggul dengan perolehan suara 82% yang stabil. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/r45LIshVOI,1.77E+18,https://pbs.twimg.com/media/GIhoOtFaIAAeCJG.jpg,,in,"Aceh, Indonesia",0,0,0,https://x.com/anasputrii1/status/1767777458076729699,1.68E+18,anasputrii1
1.77E+18,Wed Mar 13 04:58:57 +0000 2024,0,Kemenangan gemilang Prabowo-Gibran dengan perolehan suara tinggi. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/k5B7TxwGGT,1.77E+18,https://pbs.twimg.com/media/GIhoH2IaUAAGpRX.jpg,,in,Kudus,0,0,0,https://x.com/bandiabask57045/status/1767777347124748681,1.72E+18,bandiabask57045
1.77E+18,Wed Mar 13 04:58:56 +0000 2024,0,Dukungan besar untuk Prabowo-Gibran terlihat dari perolehan suara yang memukau. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/pL9u0qMwHp,1.77E+18,https://pbs.twimg.com/media/GIhoHhPa4AA9Rhe.jpg,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/AgimbauTob76423/status/1767777341273681989,1.71E+18,AgimbauTob76423
1.77E+18,Wed Mar 13 04:58:41 +0000 2024,0,Prabowo-Gibran memimpin dengan perolehan suara 82%. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/Xfdzlcld6H,1.77E+18,https://pbs.twimg.com/media/GIhoEAyagAArEau.jpg,,in,"Bangil, Indonesia",0,0,0,https://x.com/galangbalang/status/1767777279579746361,1.67E+18,galangbalang
1.77E+18,Wed Mar 13 04:58:40 +0000 2024,0,Popularitas Prabowo-Gibran semakin meningkat dengan perolehan suara yang fantastis. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/kIgM0Avphi,1.77E+18,https://pbs.twimg.com/media/GIhoDjwbEAA5eI1.jpg,,in,"Makassar, Indonesia",0,0,0,https://x.com/cikamaya2211/status/1767777273363734799,1.71E+18,cikamaya2211
1.77E+18,Wed Mar 13 04:58:37 +0000 2024,0,Prabowo-Gibran semakin unggul dalam perolehan suara yang terus meningkat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/s6ND27QVXs,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767777229424250880/pu/img/Ot89QsEYi-m5jPvU.jpg,,in,"Curug, Indonesia",0,0,0,https://x.com/SutWulan/status/1767777260713722257,1.70E+18,SutWulan
1.77E+18,Wed Mar 13 04:57:23 +0000 2024,0,Kepercayaan rakyat terhadap Prabowo-Gibran terlihat dari perolehan suara mereka #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/XkNgfLuuyn,1.77E+18,https://pbs.twimg.com/media/GIhnwn8aoAAm9VI.jpg,,in,Maros,0,0,0,https://x.com/MilavlNuraini/status/1767776950108770716,1.74E+18,MilavlNuraini
1.77E+18,Wed Mar 13 04:56:29 +0000 2024,0,Prabowo-Gibran unggul dengan perolehan suara yang luar biasa mencerminkan dukungan masyarakat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/2bP3ldTbG7,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767776653885992961/pu/img/wnToDGxqVNPjHJsh.jpg,,in,Mandingan,0,0,0,https://x.com/trisna_abella/status/1767776723528224978,1.70E+18,trisna_abella
1.77E+18,Wed Mar 13 04:55:57 +0000 2024,0,Perolehan suara Prabowo-Gibran mencerminkan kepercayaan yang tinggi dari rakyat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/Fo7yeO1jmm,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767776555990908928/pu/img/w-RJ6AZ2bZSq_N9R.jpg,,in,"Benda, Indonesia",0,0,0,https://x.com/MyrnaPutri99820/status/1767776589570527538,1.72E+18,MyrnaPutri99820
1.77E+18,Wed Mar 13 04:54:36 +0000 2024,0,Suara rakyat memilih dengan tegas: Prabowo-Gibran unggul dengan perolehan suara luar biasa. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/zJT2MFagPK,1.77E+18,https://pbs.twimg.com/media/GIhnILhaEAAqNgQ.jpg,,in,"Curug, Indonesia",0,0,0,https://x.com/pixie36369/status/1767776251224490024,1.69E+18,pixie36369
1.77E+18,Wed Mar 13 04:54:17 +0000 2024,0,Popularitas Prabowo-Gibran semakin meningkat dengan perolehan suara yang fantastis. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/YhBhNLyQUT,1.77E+18,https://pbs.twimg.com/media/GIhnDXobIAAYQqq.jpg,,in,"Cimahi Tengah, Indonesia",0,0,0,https://x.com/putrisafira7889/status/1767776171121680606,1.71E+18,putrisafira7889
1.77E+18,Wed Mar 13 04:53:43 +0000 2024,0,Dukungan besar dari masyarakat terlihat dari perolehan suara Prabowo-Gibran. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/YNjGW4CvMk,1.77E+18,https://pbs.twimg.com/media/GIhm7EzaYAAjHFN.jpg,,in,"Jakarta Pusat, DKI Jakarta",0,0,0,https://x.com/elsaanabilaa33/status/1767776027324105156,1.70E+18,elsaanabilaa33
1.77E+18,Wed Mar 13 04:53:27 +0000 2024,0,Prabowo-Gibran unggul dengan perolehan suara yang solid. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/lZXKAsEwKQ,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767775933824720896/pu/img/fiQLBJSEPYkgfn6f.jpg,,in,"Kota Tangerang, Banten",0,0,0,https://x.com/farah_rahm97951/status/1767775960483742137,1.67E+18,farah_rahm97951
1.77E+18,Wed Mar 13 04:53:22 +0000 2024,0,Dengan perolehan suara mencapai 82% Prabowo-Gibran menunjukkan momentum yang kuat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/L7iPB053N2,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767775841323466752/pu/img/n_U6gs5wveh3Nq3n.jpg,,in,"Kebayoran Baru, Indonesia",0,0,0,https://x.com/mariskaamanah/status/1767775941907054938,1.68E+18,mariskaamanah
1.77E+18,Wed Mar 13 04:52:54 +0000 2024,0,Kemenangan Prabowo-Gibran semakin nyata dengan perolehan suara 82%. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/rc00IMogZO,1.77E+18,https://pbs.twimg.com/media/GIhmvZ1bEAAZXBE.jpg,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/slaridi12/status/1767775821115371653,1.67E+18,slaridi12
1.77E+18,Wed Mar 13 04:52:09 +0000 2024,0,Prabowo-Gibran semakin menunjukkan keunggulan yang konsisten dalam perolehan suara. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/twFVdVYOdg,1.77E+18,https://pbs.twimg.com/media/GIhmkHRakAArV04.jpg,,in,samarinda,0,0,0,https://x.com/BilqisTera/status/1767775633948770745,1.70E+18,BilqisTera
1.77E+18,Wed Mar 13 04:51:55 +0000 2024,0,Perolehan suara Prabowo-Gibran mencerminkan kepercayaan masyarakat pada mereka. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/yBcaSZ3Xax,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767775535911104512/pu/img/N7EfIxllbQEkS_-R.jpg,,in,Normal House in Java,0,0,0,https://x.com/sulyardini99/status/1767775577229119589,1.72E+18,sulyardini99
1.77E+18,Wed Mar 13 04:51:54 +0000 2024,0,Suara rakyat memberikan kepercayaan pada Prabowo-Gibran dengan perolehan suara yang mengesankan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/y3vYdPIqJw,1.77E+18,https://pbs.twimg.com/media/GIhmgcBagAAAzMR.jpg,,in,"Makassar, Indonesia",0,0,0,https://x.com/felixrizal4/status/1767775571134824852,1.71E+18,felixrizal4
1.77E+18,Wed Mar 13 04:51:34 +0000 2024,0,Prabowo-Gibran unggul dengan perolehan suara yang luar biasa mencerminkan dukungan masyarakat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/N2Jd1QZPDe,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767775436699033600/pu/img/9-v1GvjGXc04kqX7.jpg,,in,"Menteng, Indonesia",0,0,0,https://x.com/rarasuci552/status/1767775485877264805,1.71E+18,rarasuci552
1.77E+18,Wed Mar 13 04:51:25 +0000 2024,0,Prabowo-Gibran memimpin dengan perolehan suara yang menggemparkan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/UueBhR417K,1.77E+18,https://pbs.twimg.com/media/GIhmZSGbAAAO8Ox.jpg,,in,,0,0,0,https://x.com/WidodoLaks/status/1767775447545487475,1.72E+18,WidodoLaks
1.77E+18,Wed Mar 13 04:51:17 +0000 2024,0,Prabowo-Gibran unggul dengan perolehan suara yang menggemparkan. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/B4vqjemXvs,1.77E+18,https://pbs.twimg.com/media/GIhmXRNakAAVwot.jpg,,in,"Makassar, Indonesia",0,0,0,https://x.com/seputarbol89/status/1767775414108442945,1.69E+18,seputarbol89
1.77E+18,Wed Mar 13 04:48:56 +0000 2024,0,Perolehan suara Prabowo-Gibran mencerminkan kepercayaan yang tinggi dari rakyat. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/mptA5vETQs,1.77E+18,https://pbs.twimg.com/media/GIhl1CBbUAAHwp5.jpg,,in,"Sukaresmi, Indonesia",0,0,0,https://x.com/ronaldi_ar47280/status/1767774825790185742,1.70E+18,ronaldi_ar47280
1.77E+18,Wed Mar 13 04:48:45 +0000 2024,0,Kepercayaan masyarakat pada Prabowo-Gibran tercermin dari perolehan suara. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/aEUjPiFpX2,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767774728184561664/pu/img/YdiLN4xV2eXfh2GV.jpg,,in,Cimahi,0,0,0,https://x.com/HarjayaxzWaskit/status/1767774778604298592,1.74E+18,HarjayaxzWaskit
1.77E+18,Wed Mar 13 04:48:42 +0000 2024,0,Suara rakyat memilih Prabowo-Gibran terbukti dari perolehan suara yang luar biasa. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/VBGsVeZ2PU,1.77E+18,https://pbs.twimg.com/media/GIhlxo_a4AAzqTc.jpg,,in,"Agam, Sumatera Barat",0,0,0,https://x.com/AlfitaSintia/status/1767774765249597578,1.71E+18,AlfitaSintia
1.77E+18,Wed Mar 13 04:48:22 +0000 2024,0,Prabowo-Gibran menunjukkan dominasinya dalam perolehan suara terbaru. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/Qa2MVhskZF,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1767774651701497856/pu/img/8mfuSnzs2I2dBCPI.jpg,,in,Nganjuk,0,0,0,https://x.com/dudi_budi94570/status/1767774683456500059,1.70E+18,dudi_budi94570
1.77E+18,Wed Mar 13 04:48:13 +0000 2024,0,Kabar baik dari KPU semoga Prabowo-Gibran tetap memimpin dalam perolehan suara. #02Unggul1Ptran IniHasil DipilihRakyat https://t.co/JaBpG0XQrW,1.77E+18,https://pbs.twimg.com/media/GIhlq_ybkAAG7oo.jpg,,in,"Cipocok Jaya, Indonesia",0,0,0,https://x.com/AlisaDisti45654/status/1767774645535854651,1.67E+18,AlisaDisti45654
1.77E+18,Wed Mar 13 04:12:06 +0000 2024,0,#sahabatbawaslu Selasa (12/3/2024) Bawaslu Padang Pariaman menyerahkan data pengawasan tahapan Pemungutan dan Penghitungan serta Rekapitulasi Perolehan Suara Pemilihan Umum 2024. #Bawaslumengawasi #Ayoawasibersama #Bersamaawasipemilu https://t.co/yg1NztzcWj,1.77E+18,https://pbs.twimg.com/media/GIhdZ4XaAAAFi1T.jpg,,in,,0,0,0,https://x.com/Bawaslu_PdgPrm/status/1767765555766026606,1.07E+18,Bawaslu_PdgPrm
